machine_id,brand_id,model,model_canonical,machine_type,mount_type,primary_track_size_id,horsepower,operating_weight_lbs,std_gpm,hf_gpm,std_psi,lift_type,coupler_type,validation_status,source_systems,machine_status,canonical_model_group,shopify_handle,shopify_url,navigation_source
mdl_new_holland_c330,br_new_holland,C330,C330,Skid Steer,Universal Quick-Attach,ts_450x86bx55,,,,,,,,Verified,airtable|fitment_json|shopify_meta,active_v1,New Holland C330,new-holland-c330,/pages/equipment-model/new-holland-c330,track_finder_v1
mdl_new_holland_c332,br_new_holland,C332,C332,Skid Steer,Universal Quick-Attach,ts_450x86bx55,,,,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,New Holland C332,new-holland-c332,/pages/equipment-model/new-holland-c332,track_finder_v1
mdl_new_holland_c334,br_new_holland,C334,C334,Skid Steer,Universal Quick-Attach,ts_450x86bx55,,,,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,New Holland C334,new-holland-c334,/pages/equipment-model/new-holland-c334,track_finder_v1
mdl_new_holland_c337,br_new_holland,C337,C337,Skid Steer,Universal Quick-Attach,ts_450x86bx55,,,,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,New Holland C337,new-holland-c337,/pages/equipment-model/new-holland-c337,track_finder_v1
mdl_new_holland_c345,br_new_holland,C345,C345,Skid Steer,Universal Quick-Attach,ts_450x86bx55,,,,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,New Holland C345,new-holland-c345,/pages/equipment-model/new-holland-c345,track_finder_v1
mdl_new_holland_c362,br_new_holland,C362,C362,Skid Steer,Universal Quick-Attach,ts_450x86bx63,,,,,,,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment|supplier_products,active_v1,New Holland C362,new-holland-c362,/pages/equipment-model/new-holland-c362,track_finder_v1
mdl_new_holland_e10sr,br_new_holland,E10SR,E10SR,,,ts_180x72x40,,,,,,,,,fitment_json|shopify_meta|size_index,reference,New Holland E10SR,,,
mdl_new_holland_e115,br_new_holland,E115,E115,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,New Holland E115,,,
mdl_new_holland_e16,br_new_holland,E16,E16,Mini Excavator,,ts_230x48x70,,,,,,,,,shopify_meta|size_index|supplier_fitment|supplier_products,active_v1,New Holland E16,new-holland-e16,/pages/equipment-model/new-holland-e16,track_finder_v1
mdl_new_holland_e17,br_new_holland,E17,E17,Mini Excavator,,ts_230x48x70,,,,,,,,,shopify_meta|size_index|supplier_fitment,active_v1,New Holland E17,new-holland-e17,/pages/equipment-model/new-holland-e17,track_finder_v1
mdl_new_holland_e17c,br_new_holland,E17C,E17C,Mini Excavator,,ts_230x48x70,,,,,,,,,shopify_meta|size_index|supplier_fitment,active_v1,New Holland E17C,new-holland-e17c,/pages/equipment-model/new-holland-e17c,track_finder_v1
mdl_new_holland_e18,br_new_holland,E18,E18,Mini Excavator,,ts_230x48x70,,,,,,,,,shopify_meta|size_index|supplier_fitment,active_v1,New Holland E18,new-holland-e18,/pages/equipment-model/new-holland-e18,track_finder_v1
mdl_new_holland_e18c,br_new_holland,E18C,E18C,Mini Excavator,Excavator Pin-On,ts_230x48x70,15,3792,8.0,,2987,,,Verified,airtable|shopify_meta|size_index,active_v1,New Holland E18C,new-holland-e18c,/pages/equipment-model/new-holland-e18c,track_finder_v1
mdl_new_holland_e18sr,br_new_holland,E18SR,E18SR,Mini Excavator,,ts_230x48x70,,,,,,,,,shopify_meta|size_index|supplier_fitment,active_v1,New Holland E18SR,new-holland-e18sr,/pages/equipment-model/new-holland-e18sr,track_finder_v1
mdl_new_holland_e202sr,br_new_holland,E202SR,E202SR,,,ts_300x525nx76,,,,,,,,,fitment_json,reference,New Holland E202SR,,,
mdl_new_holland_e20_2sr,br_new_holland,E20 2SR,E20 2SR,Mini Excavator,Excavator Pin-On,ts_300x525nx76,23,4916,13.8,,3335,,,Verified,airtable|shopify_meta|supplier_fitment,active_v1,New Holland E20 2SR,new-holland-e20-2sr,/pages/equipment-model/new-holland-e20-2sr,track_finder_v1
mdl_new_holland_e20sr,br_new_holland,E20SR,E20SR,Mini Excavator,Excavator Pin-On,ts_300x525nx76,14,4453,10.6,,3335,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,New Holland E20SR,new-holland-e20sr,/pages/equipment-model/new-holland-e20sr,track_finder_v1
mdl_new_holland_e222sr,br_new_holland,E222SR,E222SR,,,ts_300x525nx76,,,,,,,,,fitment_json,reference,New Holland E222SR,,,
mdl_new_holland_e22_2sr,br_new_holland,E22 2SR,E22 2SR,Mini Excavator,Excavator Pin-On,ts_300x525nx76,23,5621,13.8,,3335,,,Verified,airtable|shopify_meta|supplier_fitment,active_v1,New Holland E22 2SR,new-holland-e22-2sr,/pages/equipment-model/new-holland-e22-2sr,track_finder_v1
mdl_new_holland_e25sr,br_new_holland,E25SR,E25SR,Mini Excavator,Excavator Pin-On,ts_300x525nx76,17,5842,12.7,,3277,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,New Holland E25SR,new-holland-e25sr,/pages/equipment-model/new-holland-e25sr,track_finder_v1
mdl_new_holland_e26bsr,br_new_holland,E26BSR,E26BSR,Mini Excavator,Excavator Pin-On,ts_300x525nx76,,,,,,,,Verified,airtable|fitment_json|shopify_meta,active_v1,New Holland E26BSR,new-holland-e26bsr,/pages/equipment-model/new-holland-e26bsr,track_finder_v1
mdl_new_holland_e26c,br_new_holland,E26C,E26C,Mini Excavator,Excavator Pin-On,ts_300x525nx74,,5522,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,New Holland E26C,new-holland-e26c,/pages/equipment-model/new-holland-e26c,track_finder_v1
mdl_new_holland_e27,br_new_holland,E27,E27,Mini Excavator,Excavator Pin-On,ts_300x525nx80,21,5557,10.8,,3336,,,Needs Review,airtable|fitment_json|shopify_meta,active_v1,New Holland E27,new-holland-e27,/pages/equipment-model/new-holland-e27,track_finder_v1
mdl_new_holland_e272sr,br_new_holland,E272SR,E272SR,,,ts_300x525nx80,,,,,,,,,fitment_json,reference,New Holland E272SR,,,
mdl_new_holland_e27_2sr,br_new_holland,E27 2SR,E27 2SR,Mini Excavator,Excavator Pin-On,ts_300x525nx80,23,6084,13.8,,3335,,,Verified,airtable|shopify_meta|supplier_fitment,active_v1,New Holland E27 2SR,new-holland-e27-2sr,/pages/equipment-model/new-holland-e27-2sr,track_finder_v1
mdl_new_holland_e29bsr,br_new_holland,E29BSR,E29BSR,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Verified,airtable|fitment_json|shopify_meta,active_v1,New Holland E29BSR,new-holland-e-29-b-sr,/pages/equipment-model/new-holland-e-29-b-sr,track_finder_v1
mdl_new_holland_e30_2sr,br_new_holland,E30.2SR,E30.2SR,,,,,,,,,,,,supplier_fitment,quarantine,New Holland E30.2SR,,,
mdl_new_holland_e30b,br_new_holland,E30B,E30B,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,New Holland E30B,,,
mdl_new_holland_e30c,br_new_holland,E30C,E30C,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,6305,,,,,,Needs Review,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,New Holland E30C,new-holland-e30c,/pages/equipment-model/new-holland-e30c,track_finder_v1
mdl_new_holland_e30sr,br_new_holland,E30SR,E30SR,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,New Holland E30SR,,,
mdl_new_holland_e33c,br_new_holland,E33C,E33C,Mini Excavator,,ts_300x525x86,,,,,,,,,fitment_json|supplier_fitment|supplier_products,active_v1,New Holland E33C,new-holland-e33c,/pages/equipment-model/new-holland-e33c,track_finder_v1
mdl_new_holland_e35,br_new_holland,E35,E35,Mini Excavator,,ts_300x525kx88,,,,,,,,,fitment_json|size_index,active_v1,New Holland E35,new-holland-e35,/pages/equipment-model/new-holland-e35,track_finder_v1
mdl_new_holland_e352c,br_new_holland,E352C,E352C,Mini Excavator,,ts_300x525kx88,,,,,,,,,fitment_json,active_v1,New Holland E352C,new-holland-e-35-2c,/pages/equipment-model/new-holland-e-35-2c,track_finder_v1
mdl_new_holland_e352sr,br_new_holland,E352SR,E352SR,,,,,,,,,,,,fitment_json,reference,New Holland E352SR,,,
mdl_new_holland_e35_2sr,br_new_holland,E35.2SR,E35.2SR,,,,,,,,,,,,supplier_fitment,reference,New Holland E35.2SR,,,
mdl_new_holland_e35b,br_new_holland,E35B,E35B,,,,,,,,,,,,size_index|supplier_fitment,quarantine,New Holland E35B,,,
mdl_new_holland_e35bsr,br_new_holland,E35BSR,E35BSR,,,,,,,,,,,,size_index,quarantine,New Holland E35BSR,,,
mdl_new_holland_e35c,br_new_holland,E35C,E35C,Mini Excavator,Excavator Pin-On,,28,7960,15.5,,3336,,,Needs Review,airtable|shopify_meta,review,New Holland E35C,,,
mdl_new_holland_e35sr,br_new_holland,E35SR,E35SR,,,,,,,,,,,,fitment_json|supplier_fitment|supplier_products,reference,New Holland E35SR,,,
mdl_new_holland_e35sr_px13,br_new_holland,E35SR-PX13,E35SR-PX13,,,,,,,,,,,,size_index,quarantine,New Holland E35SR-PX13,,,
mdl_new_holland_e35sr_px14,br_new_holland,E35SR-PX14,E35SR-PX14,,,,,,,,,,,,size_index,quarantine,New Holland E35SR-PX14,,,
mdl_new_holland_e37c,br_new_holland,E37C,E37C,Mini Excavator,,ts_300x525x86,,,,,,,,,fitment_json|size_index|supplier_fitment,active_v1,New Holland E37C,new-holland-e37c,/pages/equipment-model/new-holland-e37c,track_finder_v1
mdl_new_holland_e402sr,br_new_holland,E402SR,E402SR,,,ts_400x725nx72,,,,,,,,,fitment_json,reference,New Holland E402SR,,,
mdl_new_holland_e40_2sr,br_new_holland,E40 2SR,E40 2SR,Mini Excavator,Excavator Pin-On,ts_400x725kx72,43,9788,30.2,,3335,,,Verified,airtable|shopify_meta|supplier_fitment,active_v1,New Holland E40 2SR,new-holland-e-40-2sr,/pages/equipment-model/new-holland-e-40-2sr,track_finder_v1
mdl_new_holland_e40sr,br_new_holland,E40SR,E40SR,Mini Excavator,Excavator Pin-On,ts_400x725kx72,30,9303,22.2,,3277,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,New Holland E40SR,new-holland-e-40sr,/pages/equipment-model/new-holland-e-40sr,track_finder_v1
mdl_new_holland_e452sr,br_new_holland,E452SR,E452SR,,,ts_400x725nx72,,,,,,,,,fitment_json,reference,New Holland E452SR,,,
mdl_new_holland_e455r,br_new_holland,E455R,E455R,Mini Excavator,Excavator Pin-On,ts_400x725kx74,,,,,,,,Needs Review,airtable|fitment_json,active_v1,New Holland E455R,new-holland-e455r,/pages/equipment-model/new-holland-e455r,track_finder_v1
mdl_new_holland_e45_2sr,br_new_holland,E45 2SR,E45 2SR,Mini Excavator,Excavator Pin-On,ts_400x725kx72,,,,,,,,Verified,airtable|shopify_meta|supplier_fitment,active_v1,New Holland E45 2SR,new-holland-e-45-2sr,/pages/equipment-model/new-holland-e-45-2sr,track_finder_v1
mdl_new_holland_e45sr,br_new_holland,E45SR,E45SR,Mini Excavator,Excavator Pin-On,ts_400x725kx72,36,10582,27.5,,3277,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,New Holland E45SR,new-holland-e-45sr,/pages/equipment-model/new-holland-e-45sr,track_finder_v1
mdl_new_holland_e50,br_new_holland,E50,E50,Mini Excavator,Excavator Pin-On,ts_400x725kx74,40,10275,15.1,,3336,,,Needs Review,airtable|fitment_json|shopify_meta,active_v1,New Holland E50,new-holland-e50,/pages/equipment-model/new-holland-e50,track_finder_v1
mdl_new_holland_e502sr,br_new_holland,E502SR,E502SR,,,ts_400x725nx72,,,,,,,,,fitment_json,reference,New Holland E502SR,,,
mdl_new_holland_e50_2sr,br_new_holland,E50 2SR,E50 2SR,Mini Excavator,Excavator Pin-On,ts_400x725kx72,43,10736,30.2,,3335,,,Verified,airtable|shopify_meta|supplier_fitment,active_v1,New Holland E50 2SR,new-holland-e-50-2sr,/pages/equipment-model/new-holland-e-50-2sr,track_finder_v1
mdl_new_holland_e50b,br_new_holland,E50B,E50B,Mini Excavator,Excavator Pin-On,ts_400x725kx72,40,10383,34.4,,3335,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,New Holland E50B,new-holland-e-50b,/pages/equipment-model/new-holland-e-50b,track_finder_v1
mdl_new_holland_e50c,br_new_holland,E50C,E50C,Mini Excavator,Excavator Pin-On,,,,,,,,,Needs Review,airtable,review,New Holland E50C,,,
mdl_new_holland_e50sr,br_new_holland,E50SR,E50SR,Mini Excavator,Excavator Pin-On,ts_400x725kx74,,,,,,,,Needs Review,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,New Holland E50SR,new-holland-e50sr,/pages/equipment-model/new-holland-e50sr,track_finder_v1
mdl_new_holland_e55bx,br_new_holland,E55BX,E55BX,Mini Excavator,Excavator Pin-On,ts_400x725kx74,,,,,,,,Needs Review,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,New Holland E55BX,new-holland-e55bx,/pages/equipment-model/new-holland-e55bx,track_finder_v1
mdl_new_holland_e55c,br_new_holland,E55C,E55C,Mini Excavator,Excavator Pin-On,,,,,,,,,Needs Review,airtable,review,New Holland E55C,,,
mdl_new_holland_e57c,br_new_holland,E57C,E57C,Mini Excavator,Excavator Pin-On,ts_400x725kx74,,,,,,,,Needs Review,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,New Holland E57C,new-holland-e57c,/pages/equipment-model/new-holland-e57c,track_finder_v1
mdl_new_holland_e60c,br_new_holland,E60C,E60C,Mini Excavator,Excavator Pin-On,,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,review,New Holland E60C,,,
mdl_new_holland_e70bsr,br_new_holland,E70BSR,E70BSR,,,,,,,,,,,,fitment_json|supplier_fitment,reference,New Holland E70BSR,,,
mdl_new_holland_e70sr,br_new_holland,E70SR,E70SR,,,,,,,,,,,,fitment_json|supplier_fitment,reference,New Holland E70SR,,,
mdl_new_holland_e75c,br_new_holland,E75C,E75C,Mini Excavator,Excavator Pin-On,ts_450x71x82,,,,,,,,Needs Review,airtable|shopify_meta,review,New Holland E75C,,,
mdl_new_holland_e75sr,br_new_holland,E75SR,E75SR,,,ts_450x81wx76,,,,,,,,,fitment_json,reference,New Holland E75SR,,,
mdl_new_holland_e80,br_new_holland,E80,E80,,,,,,,,,,,,fitment_json|supplier_fitment|supplier_products,reference,New Holland E80,,,
mdl_new_holland_e80bmsr,br_new_holland,E80BMSR,E80BMSR,,,,,,,,,,,,fitment_json|supplier_fitment,reference,New Holland E80BMSR,,,
mdl_new_holland_e80cs,br_new_holland,E80CS,E80CS,,,,,,,,,,,,fitment_json|supplier_fitment,reference,New Holland E80CS,,,
mdl_new_holland_e80msr,br_new_holland,E80MSR,E80MSR,,,,,,,,,,,,fitment_json|supplier_fitment,reference,New Holland E80MSR,,,
mdl_new_holland_e9sr,br_new_holland,E9SR,E9SR,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,New Holland E9SR,,,
mdl_new_holland_e_352c,br_new_holland,E-352C,E-352C,,,,,,,,,,,,size_index,reference,New Holland E-352C,,,
mdl_new_holland_e_352sr,br_new_holland,E-352SR,E-352SR,,,,,,,,,,,,size_index,reference,New Holland E-352SR,,,
mdl_new_holland_e_35_2c,br_new_holland,E 35.2C,E 35.2C,,,,,,,,,,,,shopify_meta,reference,New Holland E 35.2C,,,
mdl_new_holland_e_35_2sr,br_new_holland,E 35.2SR,E 35.2SR,Mini Excavator,,ts_300x525kx88,,,,,,,,,shopify_meta,active_v1,New Holland E 35.2SR,new-holland-e-35-2sr,/pages/equipment-model/new-holland-e-35-2sr,track_finder_v1
mdl_new_holland_e_35sr,br_new_holland,E 35SR,E 35SR,Mini Excavator,,ts_300x525kx88,,,,,,,,,shopify_meta|size_index,active_v1,New Holland E 35SR,new-holland-e35sr,/pages/equipment-model/new-holland-e35sr,track_finder_v1
mdl_new_holland_e_70bsr,br_new_holland,E-70BSR,E-70BSR,Mini Excavator,,ts_450x815x76,,,,,,,,,size_index,active_v1,New Holland E-70BSR,new-holland-e-70bsr,/pages/equipment-model/new-holland-e-70bsr,track_finder_v1
mdl_new_holland_e_70sr,br_new_holland,E-70SR,E-70SR,Mini Excavator,,ts_450x815x76,,,,,,,,,size_index,active_v1,New Holland E-70SR,new-holland-e-70sr,/pages/equipment-model/new-holland-e-70sr,track_finder_v1
mdl_new_holland_e_80,br_new_holland,E-80,E-80,Mini Excavator,,ts_450x815x76,,,,,,,,,size_index,active_v1,New Holland E-80,new-holland-e-80,/pages/equipment-model/new-holland-e-80,track_finder_v1
mdl_new_holland_e_80bmsr,br_new_holland,E-80BMSR,E-80BMSR,Mini Excavator,,ts_450x815x76,,,,,,,,,size_index,active_v1,New Holland E-80BMSR,new-holland-e-80bmsr,/pages/equipment-model/new-holland-e-80bmsr,track_finder_v1
mdl_new_holland_e_80cs,br_new_holland,E-80CS,E-80CS,Mini Excavator,,ts_450x815x76,,,,,,,,,size_index,active_v1,New Holland E-80CS,new-holland-e-80cs,/pages/equipment-model/new-holland-e-80cs,track_finder_v1
mdl_new_holland_e_80msr,br_new_holland,E-80MSR,E-80MSR,Mini Excavator,,ts_450x815x76,,,,,,,,,size_index,active_v1,New Holland E-80MSR,new-holland-e-80msr,/pages/equipment-model/new-holland-e-80msr,track_finder_v1
mdl_new_holland_ec25,br_new_holland,EC25,EC25,Mini Excavator,,ts_300x525nx74,,,,,,,,,fitment_json|shopify_meta,active_v1,New Holland EC25,new-holland-ec25,/pages/equipment-model/new-holland-ec25,track_finder_v1
mdl_new_holland_ec25sr,br_new_holland,EC25SR,EC25SR,Mini Excavator,,ts_300x525nx74,,,,,,,,,fitment_json|supplier_fitment,active_v1,New Holland EC25SR,new-holland-ec-25sr,/pages/equipment-model/new-holland-ec-25sr,track_finder_v1
mdl_new_holland_ec35,br_new_holland,EC35,EC35,Mini Excavator,Excavator Pin-On,ts_300x525nx80,249,77382,150.6,,4641,,,Verified,airtable|fitment_json|shopify_meta,active_v1,New Holland EC35,new-holland-ec35,/pages/equipment-model/new-holland-ec35,track_finder_v1
mdl_new_holland_ec35sr,br_new_holland,EC35SR,EC35SR,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,New Holland EC35SR,new-holland-ec-35sr,/pages/equipment-model/new-holland-ec-35sr,track_finder_v1
mdl_new_holland_ec45,br_new_holland,EC45,EC45,Mini Excavator,Excavator Pin-On,ts_400x725kx72,303,109300,,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,New Holland EC45,new-holland-ec45,/pages/equipment-model/new-holland-ec45,track_finder_v1
mdl_new_holland_ec45sr,br_new_holland,EC45SR,EC45SR,Mini Excavator,Excavator Pin-On,ts_400x725kx72,,,,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,New Holland EC45SR,new-holland-ec-45sr,/pages/equipment-model/new-holland-ec-45sr,track_finder_v1
mdl_new_holland_ec60,br_new_holland,EC60,EC60,Mini Excavator,,ts_400x725wx76,,,,,,,,,fitment_json|shopify_meta|size_index|supplier_fitment|supplier_products,active_v1,New Holland EC60,new-holland-ec60,/pages/equipment-model/new-holland-ec60,track_finder_v1
mdl_new_holland_ec_25sr,br_new_holland,EC 25SR,EC 25SR,,,ts_300x525nx76,,,,,,,,,shopify_meta,reference,New Holland EC 25SR,,,
mdl_new_holland_ec_60,br_new_holland,EC-60,EC-60,,,,,,,,,,,,size_index,reference,New Holland EC-60,,,
mdl_new_holland_eh15b,br_new_holland,EH15B,EH15B,Mini Excavator,,ts_230x48x70,,,,,,,,,size_index|supplier_fitment,active_v1,New Holland EH15B,new-holland-eh-15b,/pages/equipment-model/new-holland-eh-15b,track_finder_v1
mdl_new_holland_eh16,br_new_holland,EH16,EH16,Mini Excavator,,ts_230x48x70,,,,,,,,,shopify_meta|size_index|supplier_fitment,active_v1,New Holland EH16,new-holland-eh16,/pages/equipment-model/new-holland-eh16,track_finder_v1
mdl_new_holland_eh18,br_new_holland,EH18,EH18,Mini Excavator,,ts_230x48x70,,,,,,,,,shopify_meta|size_index|supplier_fitment,active_v1,New Holland EH18,new-holland-eh18,/pages/equipment-model/new-holland-eh18,track_finder_v1
mdl_new_holland_eh25,br_new_holland,EH25,EH25,Mini Excavator,,ts_300x525nx74,,,,,,,,,fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,New Holland EH25,new-holland-eh25,/pages/equipment-model/new-holland-eh25,track_finder_v1
mdl_new_holland_eh27b,br_new_holland,EH27B,EH27B,Mini Excavator,Excavator Pin-On,ts_300x525nx80,21,5557,20.8,,3336,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,New Holland EH27B,new-holland-eh-27b,/pages/equipment-model/new-holland-eh-27b,track_finder_v1
mdl_new_holland_eh30_b,br_new_holland,EH30.B,EH30.B,Mini Excavator,,ts_300x525wx82,,,,,,,,,supplier_fitment,active_v1,New Holland EH30.B,new-holland-eh-30b,/pages/equipment-model/new-holland-eh-30b,track_finder_v1
mdl_new_holland_eh30b,br_new_holland,EH30B,EH30B,,,,,,,,,,,,fitment_json,reference,New Holland EH30B,,,
mdl_new_holland_eh35,br_new_holland,EH35,EH35,Mini Excavator,,ts_300x525kx88,,,,,,,,,fitment_json|shopify_meta|size_index|supplier_fitment|supplier_products,active_v1,New Holland EH35,new-holland-eh35,/pages/equipment-model/new-holland-eh35,track_finder_v1
mdl_new_holland_eh35b,br_new_holland,EH35B,EH35B,,,,,,,,,,,,fitment_json|supplier_fitment|supplier_products,reference,New Holland EH35B,,,
mdl_new_holland_eh35sr,br_new_holland,EH35SR,EH35SR,,,,,,,,,,,,supplier_fitment,quarantine,New Holland EH35SR,,,
mdl_new_holland_eh45,br_new_holland,EH45,EH45,Mini Excavator,Excavator Pin-On,ts_400x725kx74,,,,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,New Holland EH45,new-holland-eh45,/pages/equipment-model/new-holland-eh45,track_finder_v1
mdl_new_holland_eh50b,br_new_holland,EH50B,EH50B,Mini Excavator,Excavator Pin-On,ts_400x725kx72,40,10273,11.2,,3336,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,New Holland EH50B,new-holland-eh-50b,/pages/equipment-model/new-holland-eh-50b,track_finder_v1
mdl_new_holland_eh80,br_new_holland,EH80,EH80,,,,,,,,,,,,supplier_fitment,quarantine,New Holland EH80,,,
mdl_new_holland_eh_15b,br_new_holland,EH 15B,EH 15B,,,ts_230x48x70,,,,,,,,,shopify_meta|size_index,review,New Holland EH 15B,,,
mdl_new_holland_eh_30b,br_new_holland,EH 30B,EH 30B,,,,,,,,,,,,shopify_meta,reference,New Holland EH 30B,,,
mdl_new_holland_eh_35,br_new_holland,EH-35,EH-35,,,ts_350x525x90,,,,,,,,,size_index,reference,New Holland EH-35,,,
mdl_new_holland_eh_35_b,br_new_holland,EH-35-B,EH-35-B,,,,,,,,,,,,size_index,reference,New Holland EH-35-B,,,
mdl_new_holland_eh_35b,br_new_holland,EH 35B,EH 35B,Mini Excavator,,ts_300x525kx88,,,,,,,,,shopify_meta|size_index,active_v1,New Holland EH 35B,new-holland-eh-35b,/pages/equipment-model/new-holland-eh-35b,track_finder_v1
mdl_new_holland_h27,br_new_holland,H27,H27,,,,,,,,,,,,supplier_fitment,quarantine,New Holland H27,,,
mdl_new_holland_hr16,br_new_holland,HR16,HR16,,,,,,,,,,,,supplier_fitment,quarantine,New Holland HR16,,,
mdl_new_holland_hr24,br_new_holland,HR24,HR24,,,,,,,,,,,,supplier_fitment,quarantine,New Holland HR24,,,
mdl_new_holland_hr27,br_new_holland,HR27,HR27,,,,,,,,,,,,supplier_fitment,quarantine,New Holland HR27,,,
mdl_new_holland_hr3_7,br_new_holland,HR3.7,HR3.7,,,,,,,,,,,,supplier_fitment,quarantine,New Holland HR3.7,,,
mdl_new_holland_hr42,br_new_holland,HR42,HR42,,,,,,,,,,,,supplier_fitment,quarantine,New Holland HR42,,,
mdl_new_holland_hr4_a,br_new_holland,HR4-A,HR4-A,,,,,,,,,,,,supplier_fitment,quarantine,New Holland HR4-A,,,
mdl_new_holland_l150,br_new_holland,L150,L150,,,,,,,,,,,,supplier_fitment,quarantine,New Holland L150,,,
mdl_new_holland_l160,br_new_holland,L160,L160,,,,,,,,,,,,supplier_fitment,quarantine,New Holland L160,,,
