entity_type,entity_id,handle_or_size,media_role,has_media,url_preview,status
machine,mdl_hyundai_robex35z9ak,hyundai-robex-35z-9ak,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5x86-mx-01.webp,pass
machine,mdl_hyundai_robex553,hyundai-robex-55-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_hyundai_robex557,hyundai-robex-55-7,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_hyundai_robex559,hyundai-robex-55-9,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_hyundai_robex559a,hyundai-robex-55-9a,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_hyundai_robex60cr9a,hyundai-robex-60cr-9a,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_hyundai_robex75_7,hyundai-robex-75-7,hero,no,,review
machine,mdl_hyundai_robex807,hyundai-robex-80-7,hero,no,,review
machine,mdl_hyundai_robex80cr9,hyundai-robex-80cr-9,hero,no,,review
machine,mdl_hyundai_robexr60cr9,hyundai-robex-r60-cr-9,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_ihi_17vx,ihi-17vx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_ihi_18_j,ihi-18-j,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_ihi_18n,ihi-18n,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_ihi_18nxt,ihi-18nxt,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_ihi_25nx,ihi-25-nx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx78-directional-01.webp,pass
machine,mdl_ihi_28n,ihi-28-n,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx78-directional-01.webp,pass
machine,mdl_ihi_28n2,ihi-28-n-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx78-directional-01.webp,pass
machine,mdl_ihi_35n,ihi-35n,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_ihi_45v4,ihi-45v-4,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_50g,ihi-50g,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_50g3,ihi-50g-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_50gx,ihi-50gx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_50j,ihi-50j,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_50jx,ihi-50jx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_50ux,ihi-50ux,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_50z,ihi-50z,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_65nx,ihi-65nx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_ihi_cl35,ihi-cl35,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-skid-steer-hero.webp?v=1773971452,pass
machine,mdl_ihi_cl45,ihi-cl45,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-skid-steer-hero.webp?v=1773971452,pass
machine,mdl_ihi_is27,ihi-is-27,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_ihi_is27g,ihi-is-27g,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_ihi_is27gx,ihi-is-27gx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_ihi_is28g,ihi-is-28g,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_ihi_is28g3,ihi-is-28g3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_ihi_is28gx,ihi-is-28gx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_ihi_is28j,ihi-is-28j,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_ihi_is28lx,ihi-is-28lx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_ihi_is28px,ihi-is-28px,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_ihi_is28ux,ihi-is-28ux,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_ihi_is30g,ihi-is-30g,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_ihi_is30gx,ihi-is-30gx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_ihi_is30j,ihi-is-30j,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_ihi_is30jx,ihi-is-30jx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_ihi_is30nx,ihi-is-30nx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_ihi_is30uj,ihi-is-30uj,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_ihi_is32j,ihi-is-32j,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_ihi_is35g,ihi-is-35g,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_ihi_is35gx,ihi-is-35gx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_ihi_is35j,ihi-is-35j,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_ihi_is35nx,ihi-is-35nx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_ihi_is35uj,ihi-is-35uj,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_ihi_is38uj,ihi-is-38uj,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_ihi_is38ux,ihi-is-38ux,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_ihi_is40g,ihi-is-40g,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_ihi_is40gx,ihi-is-40gx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_ihi_is40gx2,ihi-is-40gx-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_ihi_is40gx3,ihi-is-40gx-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_ihi_is40j,ihi-is-40j,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_ihi_is40jx,ihi-is-40jx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_ihi_is40nx,ihi-is-40nx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_ihi_is45j,ihi-is-45j,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_ihi_is45nx,ihi-is-45nx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_ihi_is45uj,ihi-is-45uj,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_ihi_is50g,ihi-is-50g,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is50g3,ihi-is-50g3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is50gx,ihi-is-50gx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is50uj,ihi-is-50uj,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is50ux,ihi-is-50ux,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is50z,ihi-is-50z,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is55,ihi-is-55,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is55g,ihi-is-55g,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is55g3,ihi-is-55g-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is55j,ihi-is-55j,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is55lx,ihi-is-55lx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is55n,ihi-is-55n,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is55u1,ihi-is-55u-1,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is55u2,ihi-is-55u-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is55uj,ihi-is-55uj,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_ihi_is55ux,ihi-is-55ux,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_jcb_150t,jcb-150t,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x48-multi-bar-01.webp,pass
machine,mdl_jcb_16c_1,jcb-16c-1,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_jcb_180t,jcb-180t,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x50-x-terrain-01.webp,pass
machine,mdl_jcb_18z_1,jcb-18z-1,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_jcb_190t,jcb-190t,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x50-x-terrain-01.webp,pass
machine,mdl_jcb_190t_eco,jcb-190t-eco,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x50-x-terrain-01.webp,pass
machine,mdl_jcb_19c_1,jcb-19c-1,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_jcb_205t,jcb-205t,hero,no,,review
machine,mdl_jcb_205t_eco,jcb-205t-eco,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x50-x-terrain-01.webp,pass
machine,mdl_jcb_210t,jcb-210t,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x50-x-terrain-01.webp,pass
machine,mdl_jcb_215t,jcb-215t,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x50-x-terrain-01.webp,pass
machine,mdl_jcb_225t,jcb-225t,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/jcb-skid-steer-hero.webp?v=1773971451,pass
machine,mdl_jcb_225t_eco,jcb-225t-eco,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_jcb_250t,jcb-250-t-tracks,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_jcb_260t,jcb-260t,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-260t-hero.webp,pass
machine,mdl_jcb_260t_eco,jcb-260t-eco,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_jcb_270t,jcb-270t,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/jcb-skid-steer-hero.webp?v=1773971451,pass
machine,mdl_jcb_2ts,jcb-2ts,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x50-x-terrain-01.webp,pass
machine,mdl_jcb_2ts_7t,jcb-2-ts-7-t-tracks,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x50-x-terrain-01.webp,pass
machine,mdl_jcb_300t,jcb-300t,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-300t-hero.webp,pass
machine,mdl_jcb_300t_eco,jcb-300t-eco,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_jcb_320t,jcb-320t,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/jcb-skid-steer-hero.webp?v=1773971451,pass
machine,mdl_jcb_320t_eco,jcb-320t-eco,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_jcb_35z_1,jcb-35z-1,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x81.5x76-mx-01.webp,pass
machine,mdl_jcb_3ts_8t,jcb-3ts-8t,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-3ts-8t-hero.webp,pass
machine,mdl_jcb_45z_1,jcb-45z-1,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_jcb_48z_1,jcb-48z-1,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_jcb_55z_1,jcb-55z-1,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_jcb_57c_1,jcb-57c-1,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_jcb_57z_1,jcb-57z-1,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_jcb_65r,jcb-65r,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_jcb_67c,jcb-67c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_jcb_801,jcb-801,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x96x31-mx-01.webp,pass
machine,mdl_jcb_8017,jcb-8017,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_jcb_8018,jcb-8018,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/jcb-excavator-hero.webp?v=1773971530,pass
machine,mdl_jcb_801r,jcb-801r,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x96x31-mx-01.webp,pass
machine,mdl_jcb_802_plus,jcb-802-plus,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx74-directional-01.webp,pass
machine,mdl_jcb_802_super,jcb-802-super,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx74-directional-01.webp,pass
machine,mdl_jcb_802_7,jcb-802-7,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-802-7-hero.webp,pass
machine,mdl_jcb_802_7_zts,jcb-802-7-zts,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx74-directional-01.webp,pass
machine,mdl_jcb_8025,jcb-8025,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx78-directional-01.webp,pass
machine,mdl_jcb_8025zts,jcb-8025zts,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx78-directional-01.webp,pass
machine,mdl_jcb_8026,jcb-8026,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx78-directional-01.webp,pass
machine,mdl_jcb_803,jcb-803,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_jcb_803_magnum,jcb-803-magnum,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_jcb_803_plus,jcb-803-plus,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_jcb_803_super,jcb-803-super,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_jcb_8030_zts,jcb-8030zts,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-8030zts-hero.webp,pass
machine,mdl_jcb_8032,jcb-8032,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_jcb_8032zts,jcb-803-2-zts,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_jcb_8035,jcb-8035,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_jcb_8035_zts,jcb-8035zts,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-8035zts-hero.webp,pass
